CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Singapore,65.65982927,66.08719512,66.4322439,66.70080488,66.91021951,67.08580488,67.25595122,67.44573171,67.67373171,67.95107317,68.28141463,68.66,69.06597561,69.47846341,69.88546341,70.27141463,70.62114634,70.93197561,71.20721951,71.45280488,71.6817561,71.91214634,72.16404878,72.45104878,72.78209756,73.16414634,73.59912195,74.07441463,74.57346341,75.08273171,75.58219512,76.05134146,76.4787561,76.857,76.29756098,76.39512195,76.74634146,77.04878049,77.4,77.55121951,78.05121951,78.35121951,78.69512195,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.29268293
Slovenia,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171
Spain,69.10926829,69.4804878,69.51902439,69.68121951,70.3997561,70.80926829,71.05512195,71.25292683,71.53780488,71.05756098,72.02731707,71.6302439,72.81804878,72.61073171,72.9697561,73.31878049,73.64268293,74.13195122,74.29560976,74.81878049,75.34926829,75.52853659,76.13414634,75.90902439,76.29536585,76.2595122,76.5104878,76.72804878,76.74707317,76.81365854,76.83756098,76.97121951,77.41,77.54658537,77.90146341,77.98073171,78.1204878,78.60414634,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976
Sweden,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951
Switzerland,71.31341463,71.64487805,71.19609756,71.18756098,72.07780488,72.20170732,72.33560976,72.63658537,72.5902439,72.61268293,73.0202439,73.13073171,73.64439024,73.94097561,74.28707317,74.66560976,74.78536585,75.23804878,75.18731707,75.46609756,75.45926829,75.69317073,76.03390244,76.03121951,76.60853659,76.73365854,76.89902439,77.19756098,77.22658537,77.42121951,77.24243902,77.51463415,77.80609756,78.08536585,78.35,78.41707317,78.89609756,79.0795122,79.32439024,79.5804878,79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244
Syrian Arab Republic,52.73173171,53.4194878,54.11519512,54.81934146,55.53243902,56.25697561,56.99497561,57.74497561,58.5025122,59.26104878,60.01212195,60.74514634,61.45365854,62.13312195,62.78056098,63.3964878,63.98492683,64.55443902,65.1125122,65.66068293,66.20195122,66.73734146,67.26380488,67.78031707,68.28587805,68.78043902,69.265,69.73753659,70.19653659,70.63995122,71.0647561,71.46741463,71.84692683,72.20178049,72.53197561,72.83553659,73.11295122,73.36626829,73.60002439,73.81621951,74.01887805,74.21202439,74.39765854,74.57826829,74.75485366,74.92841463,75.09690244,75.25878049,75.41260976,75.56034146
United Arab Emirates,51.60868293,52.66014634,53.76082927,54.90119512,56.0662439,57.23641463,58.39165854,59.51292683,60.58268293,61.58787805,62.5194878,63.373,64.15995122,64.88831707,65.56263415,66.18539024,66.76058537,67.2912439,67.78536585,68.24746341,68.68404878,69.09960976,69.49614634,69.87568293,70.24119512,70.59417073,70.93363415,71.25753659,71.56690244,71.8612439,72.14353659,72.41531707,72.67858537,72.93534146,73.18709756,73.43485366,73.68009756,73.92082927,74.15704878,74.38873171,74.61590244,74.83707317,75.05221951,75.26087805,75.46397561,75.66046341,75.85180488,76.03843902,76.22134146,76.39956098
United Kingdom,71.12682927,70.87804878,70.92682927,70.82682927,71.62439024,71.62439024,71.57317073,72.12439024,71.72439024,71.72195122,71.97317073,72.27317073,72.12439024,72.32439024,72.52439024,72.72439024,72.77560976,73.22439024,73.17560976,73.27560976,73.67560976,74.02682927,74.17804878,74.37804878,74.77804878,74.62926829,74.92926829,75.2804878,75.3804878,75.58292683,75.8804878,76.08292683,76.43414634,76.38536585,76.88536585,76.83658537,77.08780488,77.21097561,77.1902439,77.3902439,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951
United States,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.65853659,74.00731707,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.64219512,75.4195122,75.57439024,75.62195122,75.99658537,76.42926829,76.5804878,76.58292683,76.63658537,76.73658537,76.83658537,76.98780488,77.33902439,77.33902439,77.58780488,77.83902439,77.93902439,78.0902439
Uruguay,67.811,68.02397561,68.20590244,68.3477561,68.449,68.51119512,68.54031707,68.54941463,68.55402439,68.56414634,68.58873171,68.63426829,68.70370732,68.79704878,68.91931707,69.07256098,69.26082927,69.47814634,69.71907317,69.97809756,70.24821951,70.52190244,70.79258537,71.0552439,71.30480488,71.5367561,71.7494878,71.94604878,72.13197561,72.30980488,72.48468293,72.66370732,72.85,73.04709756,73.25653659,73.47626829,73.52804878,73.66341463,73.95414634,74.15390244,74.88682927,74.87219512,74.83634146,74.87682927,75.21634146,75.60926829,75.7297561,75.85512195,75.98073171,76.11121951
Virgin Islands (U.S.),63.73021951,64.10156098,64.46256098,64.8287561,65.21012195,65.61160976,66.03258537,66.46246341,66.89270732,67.32080488,67.74482927,68.16487805,68.58056098,68.9904878,69.39117073,69.77817073,70.14495122,70.49092683,70.81653659,71.12517073,71.42519512,71.72646341,72.03646341,72.36163415,72.70204878,73.05573171,73.41682927,73.77595122,74.12629268,74.46443902,74.788,75.09902439,75.4005122,75.69490244,75.98219512,76.26290244,76.53656098,76.80256098,77.05929268,77.30617073,77.57565854,77.84514634,78.11463415,78.25138211,78.38813008,78.52487805,78.6597561,78.79439024,78.94478049,79.06982927
